type_id	top_group	material_family	standard_name	classification_key	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model	required_attribute_keys	sku_count	unsafe_reason
MT-318FB69A66E6	管材管件阀门	管材	波纹管	管材管件阀门|管材|波纹管	波纹管 的标准物料类型；分类层级为 管材管件阀门 / 管材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	68278ffd0803017a8fe2643963f64090f7ea4f047cfb613f03a11bf94813b922	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material	1	
MT-9E2B9D63B6CB	管材管件阀门	管材	注浆管	管材管件阀门|管材|注浆管	注浆管 的标准物料类型；分类层级为 管材管件阀门 / 管材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	572acd8172349c0b424b7cdc35a135113a6fcf204f083a13852a5e6eab821dec	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,length,material	2	
MT-A0C2DB7D99C4	管材管件阀门	管材	直管	管材管件阀门|管材|直管	直管 的标准物料类型；分类层级为 管材管件阀门 / 管材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	2d825cc743214d57dade764c7f5f0c16f663afa707d2ec36859c0d8240e27377	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material,压力等级,特征	13	
MT-C2E807E3B35D	管材管件阀门	管材	软管	管材管件阀门|管材|软管	软管 的标准物料类型；分类层级为 管材管件阀门 / 管材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	f1df18ff6498edb251bbf4b85c89b81b6d423b53357b57d71fd52055c6658b40	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,length,material,特征,结构	8	
MT-D3BA9DB5DAFA	管材管件阀门	管道辅材	喷头	管材管件阀门|管道辅材|喷头	喷头 的标准物料类型；分类层级为 管材管件阀门 / 管道辅材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	1cf89ec6f62d25fcace156b51ad5951b1ffad0fd26dc702e0dc4c6b5e6803c76	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	material,接口尺寸,类型	1	
MT-EB764F2474EE	管材管件阀门	管道辅材	生料带	管材管件阀门|管道辅材|生料带	生料带 的标准物料类型；分类层级为 管材管件阀门 / 管道辅材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	ce0a347ca4f4031231d744b4ab5542f9e60d18fa54455944b432f00486e1b627	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,length,width,thickness,material	2	
MT-7CA168FBF761	管材管件阀门	管道辅材	集水斗	管材管件阀门|管道辅材|集水斗	集水斗 的标准物料类型；分类层级为 管材管件阀门 / 管道辅材。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	70edfbf3c1e3e7a528a5110a7bb082005db06f53b42aa23402c4edd4e47629b9	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,形状	1	
MT-CBDC86DFFD91	管材管件阀门	软连接	软连接	管材管件阀门|软连接|软连接	软连接 的标准物料类型；分类层级为 管材管件阀门 / 软连接。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	029a4ded98e305ff6ca748d29e7b91a229c7efb5379a8fdc9128f7bb16f011df	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	connection_type,两端口径	2	
MT-948B2B1576D1	管材管件阀门	过滤器/水处理附件	Y型过滤器	管材管件阀门|过滤器/水处理附件|Y型过滤器	Y型过滤器 的标准物料类型；分类层级为 管材管件阀门 / 过滤器/水处理附件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	630abb0a50f232b95329f6c967e5c3c115b12b0351800d9d2fe07130562170c5	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,连接	1	
MT-8BD3E276CEFD	管材管件阀门	阀门	减压阀	管材管件阀门|阀门|减压阀	减压阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	36f70caac8db8daf9cc803e9e1358555012c7fce6e6bdc52ad036ce110cd3f3e	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,结构	2	
MT-E86B0AAC9417	管材管件阀门	阀门	刀阀	管材管件阀门|阀门|刀阀	刀阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	626a2c46152bb1ca6e8c75d84df5977201237195defc8476a494ebe36f294827	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material,connection_type,压力等级	1	
MT-D2DC5C53F5DC	管材管件阀门	阀门	安全阀	管材管件阀门|阀门|安全阀	安全阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	4f65feb268c6e530d224e8444b2d37e5ac96dc7a33269b52ec8247127a71f849	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,公称通径,结构	3	
MT-DEA4418B2929	管材管件阀门	阀门	截止阀	管材管件阀门|阀门|截止阀	截止阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	fc0a038b1b9d5eb779295a9a4c22bcd54d3443dba855ada9faba746470a2f4f4	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material,压力等级	2	
MT-15ED3992C9A5	管材管件阀门	阀门	排气阀	管材管件阀门|阀门|排气阀	排气阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	c7c4834e57a172f42e470965c26857cc586532989c4149fef389148f73ee52ec	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material,压力等级	1	
MT-89801A347A89	管材管件阀门	阀门	止回阀	管材管件阀门|阀门|止回阀	止回阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	24cdcb65af3d6897264be2305095e1d30c366d905069751cd6ec5ba751dcfe45	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,nominal_diameter,material,connection_type,brand	8	
MT-AAA90D3E5E1F	管材管件阀门	阀门	浮球阀	管材管件阀门|阀门|浮球阀	浮球阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	f804b1685b7ea5e8ea1016cbfa2178fa758d6b4bed67c0231b0d327f2aba249f	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,rated_voltage,线长,驱动方式	1	
MT-C4C920BD026E	管材管件阀门	阀门	混水阀	管材管件阀门|阀门|混水阀	混水阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	a04301ddf2b7a9af8f46e9f467bb808e81ab740b52eb9b292dd1aae861532eb4	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,接口	1	
MT-BB52294E38A3	管材管件阀门	阀门	球阀	管材管件阀门|阀门|球阀	球阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	0645708af2d24d885a95bdb67dd5af2f83e5ebc8415af8b85ca94147c10b0df6	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,connection_type,pressure,brand,工况,接口,特征,结构	33	
MT-D628566F8241	管材管件阀门	阀门	蝶阀	管材管件阀门|阀门|蝶阀	蝶阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	97448b12745551063567271278b33b12d5f5882bbad7df459432b76ec7c83b8d	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,brand,公称通径,特征,结构,连接,驱动	6	
MT-C96E631A5F86	管材管件阀门	阀门	角阀	管材管件阀门|阀门|角阀	角阀 的标准物料类型；分类层级为 管材管件阀门 / 阀门。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	aa7fab4b91099117d082892a95a836a3f861acde0ab81e59e2dfbbe9e7d54d88	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,接口	2	
MT-0A0040E5C01B	紧固件与连接件	垫圈/垫片	垫片	紧固件与连接件|垫圈/垫片|垫片	垫片 的标准物料类型；分类层级为 紧固件与连接件 / 垫圈/垫片。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	6bea6ee4fe1f84b147aaa7a455ed6907f47538ba7a743b3dcfb176a80101f8d0	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,outer_diameter,inner_diameter,length,width,thickness,material,加工件,定制件,特征	10	
MT-8076D1426448	紧固件与连接件	垫圈/垫片	平垫圈	紧固件与连接件|垫圈/垫片|平垫圈	平垫圈 的标准物料类型；分类层级为 紧固件与连接件 / 垫圈/垫片。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	89d744abd1cf8d544fde9aa26ba3598ecc9016843735ef3af50fb3ccff25746e	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,surface_treatment	4	
MT-ED3EF630FBCA	紧固件与连接件	垫圈/垫片	弹簧垫圈	紧固件与连接件|垫圈/垫片|弹簧垫圈	弹簧垫圈 的标准物料类型；分类层级为 紧固件与连接件 / 垫圈/垫片。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	7e64f878f306180d11173ce1788f6366b25e8f570727b14bf7ca17a1f37da7fd	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification	3	
MT-568627C0E436	紧固件与连接件	扣件/连接件	S型挂钩	紧固件与连接件|扣件/连接件|S型挂钩	S型挂钩 的标准物料类型；分类层级为 紧固件与连接件 / 扣件/连接件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	a287065e6e1fd41be0bf18aa0c219d9d51066598707fbc779ead2a74d059a2f2	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,承重	1	
MT-ECB6539FC6C9	紧固件与连接件	扣件/连接件	万向扣件	紧固件与连接件|扣件/连接件|万向扣件	万向扣件 的标准物料类型；分类层级为 紧固件与连接件 / 扣件/连接件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	66b7a3563380f2bedca40ced744690931d640d1529f87ef8b2d8b9a70c2134c4	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material	1	
MT-BC96509EEFCF	紧固件与连接件	扣件/连接件	十字扣件	紧固件与连接件|扣件/连接件|十字扣件	十字扣件 的标准物料类型；分类层级为 紧固件与连接件 / 扣件/连接件。	来源发布 SKU 的标准名称归一化结果；原始名称保留在 aliases/source_item_name。	品牌、型号、规格、强度、包装等 SKU 属性不得新建为分类。	frozen	1	f31f54f1796b574c243314d11ab6c39ce4a1d8828aba49a1e5c4a7cc7d9956bd	material-entry-rules-v1.1	deterministic-rule-engine	human_required_for_flagged_rows	specification,material,适配管径	1	
