raw_name,standard_name,specification,unit,item_group_key
德力西15节6.0AH二电一充锂电板手,德力西15节6.0AH二电一充锂电板手,德力西15节6.0AH二电一充锂电板手,Nos,consumable
德力西16A插头,德力西16A插头,德力西16A插头,Nos,consumable
德力西五孔插座,德力西五孔插座,德力西五孔插座,只,consumable
德力西带导轨五孔插座,德力西带导轨五孔插座,德力西带导轨五孔插座,只,consumable
德力西接触器cjxz-1810,德力西接触器cjxz-1810,德力西接触器cjxz-1810,只,consumable
德力西断路器2P/10A,德力西断路器2P/10A,德力西断路器2P/10A,只,consumable
德力西时控开关,德力西时控开关,德力西时控开关,只,consumable
德力西漏保2P/16A,德力西漏保2P/16A,德力西漏保2P/16A,只,consumable
德力西漏保4P/63A,德力西漏保4P/63A,德力西漏保4P/63A,只,consumable
德力西漏保开关2P/20A,德力西漏保开关2P/20A,德力西漏保开关2P/20A,只,consumable
德力西漏保开关2P/25A,德力西漏保开关2P/25A,德力西漏保开关2P/25A,只,consumable
德国进口气动阀块,德国进口气动阀块,德国进口气动阀块,Nos,consumable
德高外墙腻子粉20KG,德高外墙腻子粉20KG,德高外墙腻子粉20KG,Kg,consumable
快速水泥,快速水泥,快速水泥,包,consumable
急停按钮,急停按钮,急停按钮,套,consumable
恩耐克液压扳手套装,恩耐克液压扳手套装,恩耐克液压扳手套装,套,consumable
惠普多功能打印机,惠普多功能打印机,惠普多功能打印机,台,consumable
感应电笔,感应电笔,感应电笔,支,consumable
户外防水网线接头连接器,户外防水网线接头连接器,户外防水网线接头连接器,套,consumable
手套,手套,手套,双,consumable
手持大字符打码机,手持大字符打码机,手持大字符打码机,台,consumable
手提式探照灯LED,手提式探照灯LED,手提式探照灯LED,Nos,consumable
扎丝,扎丝,扎丝,Nos,consumable
扎丝,扎丝,扎丝,卷,consumable
扎带10*400,扎带10*400,扎带10*400,包,consumable
扎带10*500,扎带10*500,扎带10*500,包,consumable
扎带8*300,扎带8*300,扎带8*300,包,consumable
打印机数据线,打印机数据线,打印机数据线,条,consumable
打印机电源线,打印机电源线,打印机电源线,条,consumable
打磨眼镜,打磨眼镜,打磨眼镜,Nos,consumable
打磨钢丝轮,打磨钢丝轮,打磨钢丝轮,只,consumable
扣压钢丝绳47.5*9米,扣压钢丝绳47.5*9米,扣压钢丝绳47.5*9米,根,consumable
扣压钢丝绳50*3.6米,扣压钢丝绳50*3.6米,扣压钢丝绳50*3.6米,根,consumable
